Id,Name,Type,Details,ResponseDate,BillNumber
CPB2,Christine P. Barber,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CPB2,2023-01-18T15:05:07.973,H1167
CPB2,Christine P. Barber,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CPB2,2023-01-13T10:57:50.007,H1168
CPB2,Christine P. Barber,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CPB2,2023-01-18T15:09:52.433,H1169
DMR1,David M. Rogers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DMR1,2023-01-19T16:42:40.217,H117
NMB1,Natalie M. Blais,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/NMB1,2023-01-19T15:19:43.293,H1170
DFC1,Daniel Cahill,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFC1,2023-01-19T23:24:59.833,H1171
PLC1,Peter Capano,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PLC1,2023-01-20T16:13:30.727,H1172
G_C2,Gerard J. Cassidy,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/G_C2,2023-01-19T13:06:00.687,H1173
G_C2,Gerard J. Cassidy,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/G_C2,2023-01-19T14:13:15.613,H1174
E_C1,Edward F. Coppinger,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_C1,2023-01-11T14:12:55.603,H1175
E_C1,Edward F. Coppinger,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_C1,2023-01-17T14:05:46.417,H1176
E_C1,Edward F. Coppinger,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_C1,2023-01-19T12:07:27.457,H1177
MJC1,Mark J. Cusack,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJC1,2023-01-18T15:12:34.42,H1178
JSC1,Josh S. Cutler,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JSC1,2023-01-05T15:56:15.257,H1179
L_S1,Lindsay N. Sabadosa,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/L_S1,2023-01-19T20:49:08.997,H118
JSC1,Josh S. Cutler,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JSC1,2023-01-17T12:34:33.797,H1180
MSD1,Michael S. Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSD1,2023-01-20T15:28:21.93,H1181
MSD1,Michael S. Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSD1,2023-01-20T15:29:28.53,H1182
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-20T11:47:11.827,H1183
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-20T07:15:55.457,H1184
PJD1,Paul J. Donato,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PJD1,2023-01-19T13:23:48.25,H1185
WJD1,"William J. Driscoll, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WJD1,2023-01-20T10:41:54.867,H1186
WJD1,"William J. Driscoll, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WJD1,2023-01-12T12:18:57.867,H1187
WJD1,"William J. Driscoll, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WJD1,2023-01-20T10:48:46.027,H1188
PAD1,Patricia A. Duffy,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PAD1,2023-01-19T13:11:05.663,H1189
MJS3,Michael J. Soter,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJS3,2023-01-10T13:57:33.943,H119
MJF1,Michael J. Finn,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJF1,2023-01-20T12:13:10.23,H1190
BFO1,Brandy Fluker Oakley,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BFO1,2023-01-19T21:09:49.443,H1191
DCG1,Denise C. Garlick,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DCG1,2023-01-17T15:55:06.093,H1192
DCG1,Denise C. Garlick,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DCG1,2023-01-17T15:49:12.543,H1193
DCG1,Denise C. Garlick,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DCG1,2023-01-19T18:25:26.47,H1194
CLG1,Carmine Lawrence Gentile,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CLG1,2023-01-11T09:36:12.67,H1195
DWG1,Danielle W. Gregoire,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DWG1,2023-01-18T09:10:44.54,H1196
DWG1,Danielle W. Gregoire,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DWG1,2023-01-17T17:17:09.66,H1197
PAH1,Patricia A. Haddad,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PAH1,2023-01-19T17:27:31.63,H1198
C_H1,Christopher Hendricks,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/C_H1,2023-01-19T14:27:59.243,H1199
,Public Employee Retirement Administration Commission,4.0,,2023-03-06T15:04:14.403,H12
MJS3,Michael J. Soter,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJS3,2023-01-18T16:25:55.623,H120
N_H1,Natalie M. Higgins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/N_H1,2023-01-17T12:11:46.183,H1200
K_H1,Kate Hogan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_H1,2023-01-18T15:19:15.953,H1201
K_H1,Kate Hogan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_H1,2023-01-18T15:06:55.49,H1202
KGH1,Kevin G. Honan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KGH1,2023-01-19T00:04:13.043,H1203
SSH1,Steven S. Howitt,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SSH1,2023-01-16T17:13:00.903,H1204
BHJ1,"Bradley H. Jones, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BHJ1,2023-01-17T12:55:54.983,H1205
BHJ1,"Bradley H. Jones, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BHJ1,2023-01-17T14:15:34.867,H1206
BHJ1,"Bradley H. Jones, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BHJ1,2023-01-17T14:16:05.443,H1207
BHJ1,"Bradley H. Jones, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BHJ1,2023-01-18T10:54:21.347,H1208
HEK1,Hannah Kane,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/HEK1,2023-01-18T11:55:51.6,H1209
MJS3,Michael J. Soter,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJS3,2023-01-19T15:54:43.533,H121
MSK1,Mary S. Keefe,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSK1,2023-01-09T17:44:05.507,H1210
K_K1,Kay Khan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_K1,2023-01-16T18:09:00.64,H1211
M_K1,Meghan Kilcoyne,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_K1,2023-01-19T12:31:43.24,H1212
MPK1,Michael P. Kushmerek,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MPK1,2023-01-18T12:40:31.447,H1213
JJL2,"John J. Lawn, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJL2,2023-01-18T14:28:56.233,H1214
JJL2,"John J. Lawn, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJL2,2023-01-18T13:26:33.473,H1215
JJL2,"John J. Lawn, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJL2,2023-01-18T13:54:47.49,H1216
JJL2,"John J. Lawn, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJL2,2023-01-18T14:00:47.957,H1217
JJL2,"John J. Lawn, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJL2,2023-01-18T14:21:13.28,H1218
JJL2,"John J. Lawn, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJL2,2023-01-17T16:44:05,H1219
AMS2,Alyson M. Sullivan-Almeida,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMS2,2023-01-18T12:16:00.38,H122
JJL2,"John J. Lawn, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJL2,2023-01-17T13:40:51.283,H1220
DPL1,David Paul Linsky,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DPL1,2023-01-17T13:36:15.183,H1221
JJM2,John J. Mahoney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJM2,2023-01-19T23:17:49.91,H1222
jwm1,"Joseph W. McGonagle, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/jwm1,2023-01-12T11:53:32.51,H1223
JDM1,Joseph D. McKenna,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JDM1,2023-01-11T12:01:39.7,H1224
S_M1,Samantha Montaño,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_M1,2023-01-18T15:58:25.273,H1225
FAM1,Frank A. Moran,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/FAM1,2023-01-13T11:21:06.67,H1226
FAM1,Frank A. Moran,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/FAM1,2023-01-17T13:28:29.933,H1227
FAM1,Frank A. Moran,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/FAM1,2023-01-19T10:16:15.237,H1228
BWM1,Brian W. Murray,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BWM1,2023-01-17T14:07:41.183,H1229
C_T1,Chynah Tyler,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/C_T1,2023-01-20T14:56:12.743,H123
BWM1,Brian W. Murray,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BWM1,2023-01-18T18:28:47.587,H1230
TTN1,Tram T. Nguyen,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TTN1,2023-01-14T21:46:15.477,H1231
JJO1,James J. O'Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJO1,2023-01-19T13:17:20.163,H1232
JJO1,James J. O'Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJO1,2023-01-19T23:25:50.823,H1233
AHP1,Alice Hanlon Peisch,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AHP1,2023-01-11T10:13:37.873,H1234
ERP1,Edward R. Philips,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/ERP1,2023-01-11T12:50:21.703,H1235
AJP1,"Angelo J. Puppolo, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AJP1,2023-01-19T10:34:34.627,H1236
DMR1,David M. Rogers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DMR1,2023-01-19T11:01:40.383,H1237
djr1,Daniel J. Ryan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/djr1,2023-01-19T16:42:57.537,H1238
L_S1,Lindsay N. Sabadosa,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/L_S1,2023-01-18T15:55:36.56,H1239
C_T1,Chynah Tyler,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/C_T1,2023-01-20T15:41:26.907,H124
L_S1,Lindsay N. Sabadosa,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/L_S1,2023-01-19T13:14:19.517,H1240
L_S1,Lindsay N. Sabadosa,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/L_S1,2023-01-20T12:14:49.96,H1241
J_S2,Jon Santiago,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/J_S2,2023-01-19T19:00:35.18,H1242
J_S2,Jon Santiago,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/J_S2,2023-01-17T16:57:58.57,H1243
AJS1,Adam Scanlon,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AJS1,2023-01-11T22:01:46.997,H1244
TMS1,Thomas M. Stanley,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TMS1,2023-01-18T16:48:16.093,H1245
WMS1,William M. Straus,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WMS1,2023-01-20T11:54:26.79,H1246
AMS2,Alyson M. Sullivan-Almeida,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMS2,2023-01-18T11:51:30.19,H1247
S_G2,Steven Ultrino,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G2,2023-01-17T15:41:38.193,H1248
S_G2,Steven Ultrino,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G2,2023-01-17T15:46:52.553,H1249
MSV1,Marcus S. Vaughn,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSV1,2023-01-19T10:09:21.27,H125
BLW1,Bud L. Williams,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BLW1,2023-01-19T11:53:35.907,H1250
BLW1,Bud L. Williams,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BLW1,2023-01-14T05:23:56.22,H1251
BJA1,Bruce J. Ayers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BJA1,2023-01-18T10:59:22.937,H1252
CPB2,Christine P. Barber,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CPB2,2023-01-19T12:11:05.057,H1253
JSC1,Josh S. Cutler,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JSC1,2023-01-12T16:18:28.457,H1254
M_D2,Mindy Domb,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_D2,2023-01-13T13:47:54.82,H1255
K_D1,Kate Donaghue,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_D1,2023-01-20T12:39:23.017,H1256
PJD1,Paul J. Donato,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PJD1,2023-01-19T14:24:18.39,H1257
PAD1,Patricia A. Duffy,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PAD1,2023-01-18T14:47:09.893,H1258
PJD2,Peter J. Durant,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PJD2,2023-01-17T15:26:24.78,H1259
BMA1,Brian M. Ashe,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BMA1,2023-01-17T12:30:40.083,H126
S_G1,Sean Garballey,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G1,2023-01-19T12:12:18.58,H1260
S_G1,Sean Garballey,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G1,2023-01-18T14:32:42.503,H1261
S_G1,Sean Garballey,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G1,2023-01-18T14:44:10.547,H1262
C_G1,Carlos González,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/C_G1,2023-01-17T13:49:59.033,H1263
RMH1,Richard M. Haggerty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RMH1,2023-01-18T16:41:45.507,H1264
N_H1,Natalie M. Higgins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/N_H1,2023-01-18T11:41:44.417,H1265
N_H1,Natalie M. Higgins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/N_H1,2023-01-19T14:56:07.363,H1266
SSH1,Steven S. Howitt,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SSH1,2023-01-17T15:08:29.767,H1267
djh1,Daniel J. Hunt,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/djh1,2023-01-17T19:37:33.677,H1268
djh1,Daniel J. Hunt,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/djh1,2023-01-17T19:36:38.653,H1269
CPB2,Christine P. Barber,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CPB2,2023-01-17T14:25:50.087,H127
BHJ1,"Bradley H. Jones, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BHJ1,2023-01-18T13:08:26.723,H1270
BHJ1,"Bradley H. Jones, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BHJ1,2023-01-17T17:23:50.007,H1271
BHJ1,"Bradley H. Jones, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BHJ1,2023-01-17T14:26:44.433,H1272
BHJ1,"Bradley H. Jones, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BHJ1,2023-01-17T15:12:20.65,H1273
BHJ1,"Bradley H. Jones, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BHJ1,2023-01-18T16:11:45.43,H1274
K_K1,Kay Khan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_K1,2023-01-19T15:52:15.357,H1275
MPK1,Michael P. Kushmerek,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MPK1,2023-01-19T16:17:17.237,H1276
DAL1,David Henry Argosky LeBoeuf,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DAL1,2023-01-19T10:20:11.4,H1277
KLG1,Kate Lipper-Garabedian,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KLG1,2023-01-19T11:51:00.27,H1278
MTL1,Marc T. Lombardo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MTL1,2023-01-18T13:18:49.067,H1279
CPB2,Christine P. Barber,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CPB2,2023-01-12T14:16:16.593,H128
ACM1,Adrian C. Madaro,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/ACM1,2023-01-20T14:36:02.547,H1280
MJM1,Michael J. Moran,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJM1,2023-01-17T14:50:16.437,H1281
MJM1,Michael J. Moran,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJM1,2023-01-17T15:16:34.127,H1282
MJM1,Michael J. Moran,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJM1,2023-01-17T14:46:47.873,H1283
JJO1,James J. O'Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJO1,2023-01-18T16:19:33.023,H1284
DMR1,David M. Rogers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DMR1,2023-01-20T10:20:14.573,H1285
JNR1,Jeffrey N. Roy,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JNR1,2023-01-04T13:28:14.017,H1286
AJS1,Adam Scanlon,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AJS1,2023-01-11T22:04:50.36,H1287
PAS1,"Paul A. Schmid, III",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PAS1,2023-01-17T17:45:05.027,H1288
A_S1,Alan Silvia,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/A_S1,2023-01-18T11:28:49.577,H1289
DRB1,"Donald R. Berthiaume, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DRB1,2023-01-16T12:50:13.213,H129
JRT1,Jeffrey Rosario Turco,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JRT1,2023-01-20T10:38:22.687,H1290
C_T1,Chynah Tyler,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/C_T1,2023-01-20T16:59:00.42,H1291
S_G2,Steven Ultrino,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G2,2023-01-18T10:25:51.487,H1292
AXV1,Andres X. Vargas,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AXV1,2023-01-20T15:02:15.263,H1293
AXV1,Andres X. Vargas,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AXV1,2023-01-10T10:46:20.387,H1294
CPB2,Christine P. Barber,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CPB2,2023-01-12T14:15:21.42,H1295
CPB2,Christine P. Barber,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CPB2,2023-01-12T14:17:10.277,H1296
CPB2,Christine P. Barber,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CPB2,2023-01-18T11:07:59.353,H1297
D_B1,David Biele,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/D_B1,2023-01-19T15:19:32.25,H1298
D_B1,David Biele,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/D_B1,2023-01-19T15:15:47.53,H1299
,Public Employee Retirement Administration Commission,4.0,,2023-03-06T15:16:31.997,H13
DRB1,"Donald R. Berthiaume, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DRB1,2023-01-16T12:56:06.35,H130
PLC1,Peter Capano,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PLC1,2023-01-19T11:13:43.86,H1300
S_C1,Simon Cataldo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_C1,2023-01-18T13:13:25.143,H1301
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-19T14:47:42.07,H1302
M_C2,Michelle L. Ciccolo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C2,2023-01-19T14:03:31.883,H1303
M_C1,Mike Connolly,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C1,2023-01-20T15:22:42.83,H1304
R_C1,Rob Consalvo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/R_C1,2023-01-19T14:42:22.027,H1305
E_C1,Edward F. Coppinger,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_C1,2023-01-13T12:48:38.18,H1306
M_C3,Manny Cruz,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C3,2023-01-20T11:37:53.537,H1307
M_C3,Manny Cruz,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C3,2023-01-19T16:13:05.813,H1308
MSD1,Michael S. Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSD1,2023-01-20T15:25:05.283,H1309
DRB1,"Donald R. Berthiaume, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DRB1,2023-01-16T12:58:21.99,H131
MSD1,Michael S. Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSD1,2023-01-20T15:26:10.473,H1310
MSD1,Michael S. Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSD1,2023-01-20T15:27:10.133,H1311
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-11T21:12:56.23,H1312
DFD1,David F. DeCoste,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFD1,2023-01-19T14:55:24.4,H1313
DFD1,David F. DeCoste,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFD1,2023-01-20T14:53:11.467,H1314
DFD1,David F. DeCoste,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFD1,2023-01-20T14:51:52.907,H1315
KAD1,Kip A. Diggs,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KAD1,2023-01-17T16:12:57.923,H1316
DMD1,Daniel M. Donahue,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DMD1,2023-01-19T10:37:06.44,H1317
